pt_root_id,Area Membership
864691136990302357,V1
864691135781665616,V1
864691135575959838,V1
864691135133164448,V1
864691135475529536,V1
864691136267171828,RL
864691135082723063,V1
864691135937175556,V1
864691135118643421,V1
864691135338901478,V1
864691135338901478,RL
864691135942090612,V1
864691135446612564,AL
864691135013184502,V1
864691135386341973,V1
864691135497617171,RL
864691135865512069,RL
864691136041523030,RL
864691136041523030,V1
864691135213625728,V1
864691135915908198,V1
864691135919336112,V1
864691134965272095,V1
864691135725150891,V1
864691135725150891,RL
864691134918323466,V1
864691135785722052,RL
864691136123687462,V1
864691135687382752,V1
864691135954929672,V1
864691135464270149,RL
864691135065981252,V1
864691135118535901,V1
864691136267133172,RL
864691135356006095,V1
864691135356006095,V1
864691135342056389,RL
864691135754686925,RL
864691135462280861,RL
864691137020266350,RL
864691135989360128,RL
864691136238226492,RL
864691135571868141,RL
864691135571868141,RL
864691135976467523,V1
864691134964978719,V1
864691136662216158,V1
864691136011696547,RL
864691135567762412,RL
864691136090121783,RL
864691136090121783,V1
864691136391380863,V1
864691135864076414,V1
864691135837599123,RL
864691135182360066,RL
864691136444562051,RL
864691135293610252,V1
864691135338772966,V1
864691136137590653,V1
864691135479103174,RL
864691135889424777,RL
864691136389549584,RL
864691135059608219,V1
864691137054763638,V1
864691137054763638,V1
864691136724009981,V1
864691135510888656,V1
864691135013455862,V1
864691136227657553,V1
864691135213864760,V1
864691135342173617,V1
864691136021117176,V1
864691135257152431,RL
864691135889018761,V1
864691135876508755,V1
864691135687386080,V1
864691135610025735,V1
864691134940485219,V1
864691135976450627,V1
864691135987888643,V1
864691135865559004,V1
864691135946622756,V1
864691135762438710,V1
864691135082587127,V1
864691136618181339,V1
864691135539137138,V1
864691135731213753,V1
864691135975461443,V1
864691135942189172,V1
864691135441630792,V1
864691135256546479,V1
864691135994846378,V1
864691135341401285,V1
864691135341401285,V1
864691136329764586,V1
864691135274090469,V1
864691135468480908,V1
864691135468480908,V1
864691136066658456,V1
864691135341953221,V1
864691135013532406,V1
864691135946620964,V1
864691135946620964,V1
864691136090113591,V1
864691135342205361,V1
864691135292895926,V1
864691135696717210,V1
864691135987814147,V1
864691136137670525,V1
864691136009228716,V1
864691136032698299,V1
864691136090097719,V1
864691135526906971,V1
864691135696955802,V1
864691136040358142,RL
864691135058844827,V1
864691135684338162,V1
864691135538569842,RL
864691135104374861,V1
864691136522570897,RL
864691136522570897,V1
864691135716130586,RL
864691136274840333,V1
864691136274842381,V1
864691136274842381,V1
864691135697899541,V1
864691135441526344,RL
864691135441633608,RL
864691135582333037,V1
864691136237344271,V1
864691135772471547,V1
864691135572022253,V1
864691135889261705,RL
864691135066292804,V1
864691135951994403,V1
864691135851597767,V1
864691135673458979,V1
864691135273264657,V1
864691135383643371,V1
864691135658684034,RL
864691136724617213,RL
864691135940044710,V1
864691135491665639,V1
864691135491665639,V1
864691135772410875,V1
864691135719223857,V1
864691135593803819,V1
864691135464019525,RL
864691135884347504,V1
864691135781534800,RL
864691136451953407,V1
864691136116915108,V1
864691135518479498,RL
864691135468926034,V1
864691135275192293,V1
864691135865056126,V1
864691135572468773,RL
864691135404646638,V1
864691135066282564,V1
864691135488934714,V1
864691135726473279,V1
864691135738524273,V1
864691135738524273,V1
864691136085275500,V1
864691135715697434,V1
864691135759160910,V1
864691134941168227,RL
864691136091990452,V1
864691135874690958,V1
864691135927046926,V1
864691135113954201,V1
864691135992269249,V1
864691135502738613,V1
864691135777561184,V1
864691136041988950,V1
864691136310577242,V1
864691135687826400,V1
864691136091710900,V1
864691135876699219,V1
864691136423424303,V1
864691135233888345,V1
864691135386183765,V1
864691135386183765,V1
864691136379722197,V1
864691135360879943,V1
864691134965446175,V1
864691135361112135,RL
864691135214023480,V1
864691135307832390,V1
864691135257240751,V1
864691135867654678,V1
864691135645391087,V1
864691135645391087,RL
864691136488019218,RL
864691135749567017,V1
864691136951597791,RL
864691136951597791,V1
864691135383364570,V1
864691135874460558,V1
864691135346027167,RL
864691135502630237,RL
864691135639943227,RL
864691135368150521,RL
864691136227267921,RL
864691136287563459,RL
864691136389175056,RL
864691135781355088,RL
864691135781355088,RL
864691135594094635,RL
864691135715700250,RL
864691135195175210,RL
864691135992215745,RL
864691135059266459,RL
864691135699944226,RL
864691135208414073,RL
864691135777361504,RL
864691136210257852,RL
864691136024759865,RL
864691135356033487,V1
864691135356033487,RL
864691135475625536,RL
864691135526679643,RL
864691135182561794,RL
864691135394734325,RL
864691135701313915,V1
864691135163364653,V1
864691136482903596,V1
864691136050874867,RL
864691135212696192,RL
864691136090931380,RL
864691135304185511,RL
864691135511271376,RL
864691135338812902,V1
864691135397443361,V1
864691135645549807,V1
864691136109887928,V1
864691135510474448,V1
864691135082636023,V1
864691136952867039,V1
864691135495023760,V1
864691135382965995,RL
864691135463611454,RL
864691135698377493,V1
864691136236714255,V1
864691136310703706,V1
864691135693610431,V1
864691135501841501,V1
864691135941587572,V1
864691135292411574,V1
864691135786064580,V1
864691135571367917,V1
864691135571367917,V1
864691136032243387,V1
864691136100347509,V1
864691136056864728,V1
864691136056864728,V1
864691135447186772,V1
864691136091699380,V1
864691135210785472,V1
864691135210785472,V1
864691134989189242,V1
864691136904157362,V1
864691135859529576,V1
864691135233570393,V1
864691136903068338,V1
864691136903068338,V1
864691135761532982,V1
864691136388573968,V1
864691137196890945,V1
864691136966636238,V1
864691136602766033,V1
864691134917958922,V1
864691135874340494,V1
864691135323969180,V1
864691135586049148,V1
864691136238388796,V1
864691135491591143,V1
864691135561551329,V1
864691136423714095,V1
864691135655163842,V1
864691136287526083,V1
864691135989297920,V1
864691135989297920,V1
864691136085305452,V1
864691135307516230,V1
864691135864868222,V1
864691135509755401,V1
864691135657784450,V1
864691136116650660,V1
864691135502042037,V1
864691136021108984,V1
864691136209407420,V1
864691135476413096,V1
864691136952771551,V1
864691136390942079,V1
864691136273795518,V1
864691136273795518,V1
864691136312512061,V1
864691135383581163,V1
864691135491254759,V1
864691135851482055,RL
864691135910561449,RL
864691135495342480,V1
864691135953317411,V1
864691135699290658,V1
864691135699290658,V1
864691135509457929,V1
864691135593560619,V1
864691135156586340,RL
864691135155529060,RL
864691134917428746,V1
864691135938507573,V1
864691135475896640,V1
864691135446791570,V1
864691135772427771,V1
864691135387732353,V1
864691135640067643,V1
864691135066029892,V1
864691136038400904,V1
864691136371746184,V1
864691135889655433,RL
864691136371600264,RL
864691136194995176,V1
864691135294272268,RL
864691135463881534,V1
864691135772605691,RL
864691135568883846,V1
864691135256940975,V1
864691135294146572,RL
864691135273256209,RL
864691135374212552,V1
864691135374296264,V1
864691135374296264,RL
864691135582645869,V1
864691135582645869,V1
864691135582645869,V1
864691135618531983,RL
864691136274761229,V1
864691135463496261,V1
864691136904060594,V1
864691136273899454,V1
864691136021263096,V1
864691135511325648,V1
864691135270469029,RL
864691136419567255,RL
864691136617693915,V1
864691136617693915,V1
864691135292985014,V1
864691135755685586,V1
864691135338885606,V1
864691135213758776,V1
864691135610457351,V1
864691136673704071,V1
864691136673704071,V1
864691135213820032,V1
864691135335508969,V1
864691135916181862,RL
864691135570692589,V1
864691135987843843,V1
864691136903945394,RL
864691135210073024,RL
864691135429487920,V1
864691136287509699,V1
864691135304158375,V1
864691135323958684,RL
864691135565571159,V1
864691136287439043,V1
864691136106517209,RL
864691135937372725,RL
864691135937372725,V1
864691136437435550,V1
864691136437435550,RL
864691135100407840,RL
864691136488005650,RL
864691135565529175,V1
864691136119414808,RL
864691136488026386,RL
864691136390420607,RL
864691135807340829,RL
864691135807340829,RL
864691135059486619,RL
864691135059486619,V1
864691135404011502,V1
864691135509288713,V1
864691136273462206,RL
864691136273462206,V1
864691135464437317,V1
864691135462968733,V1
864691135561062113,RL
864691136274060222,V1
864691135270523301,V1
864691135976699203,RL
864691135572385061,V1
864691135572385061,V1
864691135572385061,RL
864691135683816178,RL
864691136419760791,V1
864691136419760791,RL
864691136021152248,RL
864691136021152248,RL
864691136812937843,RL
864691135135410457,RL
864691136024419129,RL
864691136024419129,RL
864691135508871945,RL
864691135508871945,RL
864691136535424418,RL
864691136273831870,RL
864691135539093106,RL
864691135884633456,RL
864691135348268503,V1
864691135416507322,V1
864691135989156096,V1
864691136774067054,RL
864691137020668014,RL
864691135387430273,RL
864691135927283924,RL
864691135013807862,RL
864691135407967177,RL
864691136423244335,V1
864691136423244335,V1
864691136040144126,V1
864691134885618170,RL
864691136021243896,RL
864691135360705095,RL
864691135661157360,RL
864691136923455204,RL
864691136904186546,V1
864691136724622589,V1
864691135874530190,V1
864691136989998485,V1
864691135568795372,V1
864691136310625114,RL
864691136602699473,RL
864691135994560426,RL
864691135571604205,RL
864691135786092484,V1
864691135953287715,V1
864691135889328777,V1
864691135447415124,V1
864691136912659697,V1
864691136912659697,V1
864691135778033853,V1
864691135359682904,V1
864691136483757868,V1
864691135212658048,V1
864691136619378317,V1
864691135927454676,V1
864691136912830193,V1
864691135777733472,V1
864691135408286153,V1
864691135408286153,V1
864691135762869558,V1
864691135279227553,V1
864691135279227553,V1
864691135800792674,V1
864691135940210342,V1
864691135715681050,V1
864691136390911103,V1
864691136390911103,V1
864691136602371793,V1
864691135975000687,V1
864691135544923432,V1
864691135856074798,V1
864691135856074798,V1
864691136137215613,V1
864691136137215613,V1
864691134964963871,V1
864691135013155062,V1
864691136066082200,V1
864691136287229891,V1
864691135916239206,V1
864691135386328917,V1
864691135699258914,V1
864691135954799112,V1
864691135661171696,RL
864691135368113913,V1
864691136091987380,V1
864691135475976768,RL
864691135740988523,V1
864691135386213461,V1
864691135386213461,RL
864691135386213461,V1
864691135856613166,V1
864691135856613166,V1
864691136673295751,RL
864691136209631420,RL
864691135182354946,RL
864691135565394967,V1
864691135771715915,V1
864691135969895781,RL
864691135616840041,V1
864691136024724537,V1
864691135889243785,V1
864691136483792684,V1
864691136483878700,V1
864691136011757219,RL
864691135590875147,V1
864691135884838000,V1
864691135910053289,V1
864691135910053289,V1
864691136116461732,V1
864691135568268780,V1
864691135463371421,V1
864691135730660281,RL
864691135441489992,V1
864691134989448570,V1
864691135526929243,RL
864691135526929243,V1
864691135992484801,RL
864691135361111367,V1
864691135359802200,RL
864691135455053162,V1
864691135065775428,RL
864691136310670426,V1
864691135915846758,V1
864691136109899960,V1
864691136109899960,V1
864691135859696232,V1
864691136267384820,RL
864691135561453281,V1
864691135454986346,RL
864691135397442337,RL
864691136065296792,V1
864691135810225356,V1
864691135272206865,RL
864691135337722854,V1
864691135403747310,V1
864691136106529753,V1
864691135937747460,V1
864691136389302135,V1
864691136389302135,V1
864691135776983213,V1
864691135270197925,RL
864691136312342333,AL
864691135502686901,RL
864691135210824128,RL
864691135545602856,RL
864691135545602856,RL
864691135726325311,RL
864691135569745542,RL
864691135569745542,RL
864691135516661459,RL
864691135516661459,RL
864691136088953655,RL
864691135012485622,V1
864691136020892152,RL
864691136952382431,RL
864691135105061709,RL
864691135498332947,RL
864691135469341266,RL
864691135577484037,V1
864691135715685658,V1
864691136484067372,V1
864691136210414524,V1
864691135810372812,V1
864691137197703233,V1
864691135374020552,V1
864691135135593241,V1
864691135946624036,V1
864691136741197148,V1
864691136312852029,V1
864691135572181797,V1
864691135476471720,V1
864691135476471720,V1
864691136031738299,V1
864691135731078329,RL
864691135374144841,V1
864691135472867378,V1
864691135490997095,V1
864691135490997095,V1
864691136119339544,V1
864691136617464027,V1
864691135688149472,V1
864691135749538089,V1
864691135741052267,V1
864691135701228155,V1
864691135477179304,V1
864691135477179304,V1
864691135841674723,RL
864691135749482281,RL
864691136010926243,V1
864691135781612112,V1
864691136741544284,V1
864691135974978927,V1
864691135576403486,V1
864691136966844366,V1
864691136391262591,V1
864691135509547017,V1
864691136050812915,V1
864691135478833350,V1
864691136329818858,V1
864691135394670837,V1
864691135701368187,V1
864691135786218180,V1
864691135786218180,V1
864691135464271685,V1
864691135841757923,V1
864691136176141830,V1
864691136176141830,V1
864691135618855567,V1
864691135610310151,V1
864691135610310151,V1
864691135349490903,V1
864691135213596288,RL
864691135489182266,V1
864691135213714560,RL
864691135123125031,V1
864691135941909620,V1
864691136119530776,RL
864691135455040106,V1
864691135942396020,V1
864691136451988991,RL
864691136451988991,RL
864691135576159518,RL
864691135741014379,RL
864691136912684529,RL
864691135539300210,V1
864691135586337404,V1
864691135502763357,V1
864691135502763357,RL
864691135940392102,RL
864691135940392102,V1
864691135719214897,V1
864691135696697498,V1
864691135658689666,RL
864691135910789289,RL
864691135755767762,V1
864691136923592420,V1
864691135755819474,V1
864691135737661828,V1
864691135132936096,V1
864691136912553201,V1
864691135491877727,V1
864691135491877727,V1
864691135654739906,RL
864691135307579718,V1
864691135569355654,V1
864691135749117737,V1
864691135749117737,V1
864691135502168642,V1
864691135919021232,V1
864691135937892612,V1
864691136273648830,RL
864691135841666787,V1
864691135135557913,RL
864691135307993670,RL
864691135307993670,V1
