,Input Depth,Output Depth,Area Membership Root,Area Membership Post
80893,548.5030031830785,380.2264377864316,AL,RL
80894,125.10354427468293,380.2264377864316,RL,RL
80895,125.10354427468293,380.2264377864316,AL,RL
80896,312.41938970562205,380.2264377864316,RL,RL
80897,312.41938970562205,380.2264377864316,AL,RL
80898,351.24860574807315,108.53764432793496,RL,RL
80899,159.76734741753927,108.53764432793496,AL,RL
80900,131.0201779919718,108.53764432793496,AL,RL
80901,165.62603498268226,108.53764432793496,RL,RL
80902,165.62603498268226,108.53764432793496,RL,RL
80903,375.24594776407775,108.53764432793496,V1,RL
80904,101.53593704644724,108.53764432793496,RL,RL
80905,168.55420747718478,108.53764432793496,V1,RL
80906,185.11721685682195,108.53764432793496,V1,RL
80907,177.87348891427362,108.53764432793496,RL,RL
80908,154.52189040356507,108.53764432793496,RL,RL
80909,123.61425506343373,108.53764432793496,RL,RL
80910,123.61425506343373,108.53764432793496,RL,RL
80911,200.22365419951063,108.53764432793496,RL,RL
80912,128.45544071545598,108.53764432793496,RL,RL
80913,148.4202007856826,108.53764432793496,AL,RL
80914,141.96036480796377,108.53764432793496,RL,RL
80915,137.97489241644362,108.53764432793496,RL,RL
80916,137.97489241644362,108.53764432793496,RL,RL
80917,266.56632692368345,108.53764432793496,RL,RL
80918,151.5065514893204,108.53764432793496,RL,RL
80919,166.6145479157151,446.582085464457,RL,V1
80920,138.77037371705117,446.582085464457,AL,V1
80921,138.77037371705117,446.582085464457,RL,V1
80922,533.964187045642,446.582085464457,V1,V1
80923,115.31643449444277,446.582085464457,RL,V1
80924,166.80084619655037,446.582085464457,V1,V1
80925,133.02813066112373,446.582085464457,RL,V1
80926,133.02813066112373,446.582085464457,AL,V1
80927,133.02813066112373,446.582085464457,RL,V1
80928,395.1279342969894,446.582085464457,AL,V1
80929,395.1279342969894,446.582085464457,RL,V1
80930,292.5770542315673,446.582085464457,AL,V1
80931,358.74521959713667,446.582085464457,V1,V1
80932,381.0933913444737,446.582085464457,V1,V1
80933,147.2270637239833,446.582085464457,RL,V1
80934,331.17482890949,446.582085464457,RL,V1
80935,223.29343511874933,446.582085464457,RL,V1
80936,223.29343511874933,446.582085464457,RL,V1
80937,419.75581793205345,446.582085464457,RL,V1
80938,479.00952890532096,446.582085464457,AL,V1
80939,479.00952890532096,446.582085464457,AL,V1
80940,479.00952890532096,446.582085464457,AL,V1
80941,405.11844973252613,446.582085464457,AL,V1
80942,264.2293590591285,446.582085464457,AL,V1
80943,245.67897527765768,446.582085464457,AL,V1
80944,245.67897527765768,446.582085464457,AL,V1
80945,210.70312265625813,446.582085464457,V1,V1
80946,438.7907056106621,446.582085464457,RL,V1
80947,449.5836096907715,446.582085464457,V1,V1
80948,258.7923159596563,446.582085464457,V1,V1
80949,221.59929523202015,446.582085464457,RL,V1
80950,221.59929523202015,446.582085464457,V1,V1
80951,221.59929523202015,446.582085464457,V1,V1
80952,221.59929523202015,446.582085464457,RL,V1
80953,206.5119301541262,446.582085464457,V1,V1
80954,234.6634713127766,446.582085464457,V1,V1
80955,201.29939190090653,446.582085464457,RL,V1
80956,201.29939190090653,446.582085464457,V1,V1
80957,351.5558841316405,446.582085464457,RL,V1
80958,351.5558841316405,446.582085464457,V1,V1
80959,233.0203707609721,446.582085464457,RL,V1
80960,450.46429357427553,446.582085464457,RL,V1
80961,256.53370115590985,446.582085464457,RL,V1
80962,449.36800730661554,446.582085464457,V1,V1
80963,307.2432071910089,446.582085464457,V1,V1
80964,469.33793953775063,446.582085464457,V1,V1
80965,245.4545839681839,446.582085464457,V1,V1
80966,286.666317292254,446.582085464457,V1,V1
80967,322.4555972693121,446.582085464457,RL,V1
80968,322.4555972693121,446.582085464457,V1,V1
80969,256.90190430840926,446.582085464457,RL,V1
80970,346.2190412811279,446.582085464457,RL,V1
80971,299.11977939035484,446.582085464457,RL,V1
80972,299.11977939035484,446.582085464457,AL,V1
80973,320.0508577474566,446.582085464457,V1,V1
80974,320.0508577474566,446.582085464457,RL,V1
80975,113.82179965665378,446.582085464457,V1,V1
80976,450.5788002604925,446.582085464457,RL,V1
80977,459.5304275895426,446.582085464457,RL,V1
80978,216.58735958991775,446.582085464457,RL,V1
80979,192.16274047929275,446.582085464457,RL,V1
80980,384.8292137476202,446.582085464457,V1,V1
80981,131.9604551610031,446.582085464457,V1,V1
80982,267.83119512440436,446.582085464457,RL,V1
80983,470.6225770262546,446.582085464457,RL,V1
80984,380.89642782440603,446.582085464457,RL,V1
80985,240.74328246122198,446.582085464457,RL,V1
80986,406.3621343798228,446.582085464457,RL,V1
80987,301.94419638057235,446.582085464457,RL,V1
80988,286.04935802012864,446.582085464457,RL,V1
80989,286.04935802012864,446.582085464457,RL,V1
80990,456.184513869445,446.582085464457,RL,V1
80991,387.5205106746356,446.582085464457,RL,V1
80992,417.4017129919829,446.582085464457,AL,V1
80993,229.7955819616712,446.582085464457,V1,V1
80994,471.5877102280212,446.582085464457,RL,V1
80995,234.88433601449168,446.582085464457,RL,V1
80996,222.83500046027808,446.582085464457,RL,V1
80997,332.1550186526848,254.34670395440637,RL,AL
80998,276.7228520088664,254.34670395440637,RL,AL
80999,368.8829318258562,254.34670395440637,AL,AL
81000,285.7097666886564,254.34670395440637,V1,AL
81001,285.7097666886564,254.34670395440637,V1,AL
81002,191.93450480510802,254.34670395440637,V1,AL
81003,384.8292137476202,254.34670395440637,V1,AL
81004,384.8292137476202,254.34670395440637,RL,AL
81005,384.8292137476202,254.34670395440637,RL,AL
81006,299.54951417812373,254.34670395440637,RL,AL
81007,299.54951417812373,254.34670395440637,RL,AL
81008,299.02689071175604,254.34670395440637,RL,AL
81009,157.9147105112349,254.34670395440637,RL,AL
81010,157.9147105112349,254.34670395440637,RL,AL
81011,302.11621739846055,254.34670395440637,RL,AL
81012,299.64471520506237,254.34670395440637,RL,AL
81013,217.58858964870387,254.34670395440637,RL,AL
81014,217.58858964870387,254.34670395440637,RL,AL
81015,300.31459170625817,254.34670395440637,V1,AL
81016,295.63762480592385,254.34670395440637,V1,AL
81017,189.78213184636164,254.34670395440637,V1,AL
81018,250.72888619766903,254.34670395440637,V1,AL
81019,250.72888619766903,254.34670395440637,V1,AL
81020,226.69616878124927,254.34670395440637,V1,AL
81021,329.1068187995626,254.34670395440637,V1,AL
81022,262.7681925532984,254.34670395440637,V1,AL
81023,103.94240964438394,254.34670395440637,RL,AL
81024,103.94240964438394,254.34670395440637,AL,AL
81025,334.91741436528093,254.34670395440637,V1,AL
81026,232.031971364718,254.34670395440637,RL,AL
81027,282.18908672836824,254.34670395440637,V1,AL
81028,232.99730720642646,254.34670395440637,V1,AL
81029,232.99730720642646,254.34670395440637,V1,AL
81030,231.47350992291834,254.34670395440637,V1,AL
81031,467.2282530230365,307.81195723972394,RL,RL
81032,230.63062890517975,307.81195723972394,AL,RL
81033,230.63062890517975,307.81195723972394,AL,RL
81034,212.26246775232505,307.81195723972394,V1,RL
81035,212.26246775232505,307.81195723972394,AL,RL
81036,475.53283611792773,307.81195723972394,RL,RL
81037,313.1783959366618,307.81195723972394,RL,RL
81038,314.04387688044164,307.81195723972394,RL,RL
81039,314.04387688044164,307.81195723972394,RL,RL
81040,265.2222086329432,307.81195723972394,RL,RL
81041,301.2585100733147,307.81195723972394,RL,RL
81042,328.5019692601091,307.81195723972394,RL,RL
81043,328.5019692601091,307.81195723972394,RL,RL
81044,220.56569176973292,307.81195723972394,RL,RL
81045,352.3430417156661,307.81195723972394,RL,RL
81046,336.57958928885563,307.81195723972394,RL,RL
81047,158.7097297635695,232.1901198727991,RL,RL
81048,309.24925437193605,232.1901198727991,RL,RL
81049,215.64343964262977,232.1901198727991,RL,RL
81050,193.83797840639537,232.1901198727991,RL,RL
81051,170.11251230620798,232.1901198727991,RL,RL
81052,280.99985238000085,232.1901198727991,RL,RL
81053,153.57117875606608,232.1901198727991,RL,RL
81054,153.57117875606608,232.1901198727991,RL,RL
81055,153.57117875606608,232.1901198727991,RL,RL
81056,168.9475547183173,232.1901198727991,RL,RL
81057,109.78846655321739,232.1901198727991,RL,RL
81058,197.5194953286774,232.1901198727991,RL,RL
81059,203.95569005982352,232.1901198727991,RL,RL
81060,375.838367180188,232.1901198727991,RL,RL
81061,220.1972000345919,232.1901198727991,RL,RL
81062,220.1972000345919,232.1901198727991,RL,RL
81063,207.66928653552657,232.1901198727991,RL,RL
81064,338.6596237154989,232.1901198727991,RL,RL
81065,303.6721817583213,232.1901198727991,RL,RL
81066,235.85432467370265,232.1901198727991,RL,RL
81067,207.21758733562083,232.1901198727991,RL,RL
81068,207.21758733562083,232.1901198727991,RL,RL
81069,297.09454482762277,232.1901198727991,AL,RL
81070,156.32741722886772,232.1901198727991,RL,RL
81071,156.32741722886772,232.1901198727991,AL,RL
81072,164.8690488301337,232.1901198727991,AL,RL
81073,147.63055633419805,232.1901198727991,AL,RL
81074,287.5302370453522,307.55855146305873,AL,RL
81075,236.25125634447096,307.55855146305873,RL,RL
81076,236.25125634447096,307.55855146305873,RL,RL
81077,194.186818604483,307.55855146305873,RL,RL
81078,194.186818604483,307.55855146305873,RL,RL
81079,349.2060574837308,307.55855146305873,V1,RL
81080,274.1853966502046,307.55855146305873,RL,RL
81081,337.3046110049935,307.55855146305873,RL,RL
81082,264.50658218171696,307.55855146305873,V1,RL
81083,188.2644626283375,307.55855146305873,V1,RL
81084,393.15714897969883,307.55855146305873,V1,RL
81085,393.15714897969883,307.55855146305873,V1,RL
81086,249.81548724683987,307.55855146305873,RL,RL
81087,249.81548724683987,307.55855146305873,RL,RL
81088,237.110697272442,307.55855146305873,AL,RL
81089,416.99171831768655,307.55855146305873,RL,RL
81090,416.99171831768655,307.55855146305873,RL,RL
81091,232.47546407202776,307.55855146305873,RL,RL
81092,247.98201276198083,307.55855146305873,RL,RL
81093,340.05035823093806,307.55855146305873,AL,RL
81094,242.2045094226484,307.55855146305873,RL,RL
81095,272.32278889393694,307.55855146305873,RL,RL
81096,258.5067409996632,307.55855146305873,RL,RL
81097,374.7517340055393,307.55855146305873,RL,RL
81098,335.99884620471084,307.55855146305873,AL,RL
81099,265.79309861785435,307.55855146305873,RL,RL
81100,373.4457665653148,307.55855146305873,RL,RL
81101,250.22074210744626,307.55855146305873,RL,RL
81102,109.96806013002934,307.55855146305873,RL,RL
81103,109.96806013002934,307.55855146305873,AL,RL
81104,109.96806013002934,307.55855146305873,RL,RL
81105,109.96806013002934,307.55855146305873,RL,RL
81106,331.17482890949,307.55855146305873,RL,RL
81107,331.17482890949,307.55855146305873,RL,RL
81108,325.95411123100916,307.55855146305873,AL,RL
81109,325.95411123100916,307.55855146305873,RL,RL
81110,274.973132979745,307.55855146305873,RL,RL
81111,378.952290491297,307.55855146305873,RL,RL
81112,361.58469523575747,307.55855146305873,AL,RL
81113,295.5875965637324,307.55855146305873,V1,RL
81114,368.0264101125624,307.55855146305873,V1,RL
81115,298.6711436964472,307.55855146305873,RL,RL
81116,486.6475297657792,307.55855146305873,AL,RL
81117,200.44807310306334,307.55855146305873,AL,RL
81118,290.15610120399793,307.55855146305873,AL,RL
81119,256.6341332191218,307.55855146305873,AL,RL
81120,278.2129210253405,307.55855146305873,RL,RL
81121,285.7097666886564,307.55855146305873,RL,RL
81122,270.88439577977925,301.2905052642675,RL,RL
81123,300.1806053683874,301.2905052642675,RL,RL
81124,305.2200245147978,301.2905052642675,RL,RL
81125,231.9767120862533,301.2905052642675,RL,RL
81126,231.9767120862533,301.2905052642675,V1,RL
81127,110.12788494580222,301.2905052642675,V1,RL
81128,358.043060902578,301.2905052642675,V1,RL
81129,335.99884620471084,301.2905052642675,RL,RL
81130,277.13024627892514,301.2905052642675,RL,RL
81131,282.6302957349048,301.2905052642675,RL,RL
81132,361.58469523575747,301.2905052642675,RL,RL
81133,361.58469523575747,301.2905052642675,RL,RL
81134,361.58469523575747,301.2905052642675,RL,RL
81135,115.9343189166016,301.2905052642675,RL,RL
81136,384.8292137476202,301.2905052642675,AL,RL
81137,244.06385103297623,301.2905052642675,V1,RL
81138,297.18549673671083,301.2905052642675,AL,RL
81139,297.18549673671083,301.2905052642675,RL,RL
81140,200.54778318292747,301.2905052642675,RL,RL
81141,163.73588379325398,90.13026340995427,RL,V1
81142,98.75313705890777,90.13026340995427,RL,V1
81143,115.18143706383877,90.13026340995427,RL,V1
81144,163.0345908466202,90.13026340995427,RL,V1
81145,214.90041404956364,90.13026340995427,RL,V1
81146,101.25241344623123,90.13026340995427,RL,V1
81147,403.12260732279003,90.13026340995427,AL,V1
81148,403.12260732279003,90.13026340995427,AL,V1
81149,120.69217987987318,90.13026340995427,RL,V1
81150,220.66661663575965,90.13026340995427,AL,V1
81151,147.76214490777306,90.13026340995427,AL,V1
81152,143.98542801204016,90.13026340995427,AL,V1
81153,412.9547450697128,483.5577420842894,V1,RL
81154,457.8890606405631,483.5577420842894,RL,RL
81155,119.86019696910674,483.5577420842894,AL,RL
81156,119.86019696910674,483.5577420842894,V1,RL
81157,454.4363284369262,483.5577420842894,RL,RL
81158,158.8723019086201,483.5577420842894,AL,RL
81159,158.8723019086201,483.5577420842894,RL,RL
81160,158.8723019086201,483.5577420842894,AL,RL
81161,144.7592334831523,483.5577420842894,RL,RL
81162,144.7592334831523,483.5577420842894,RL,RL
81163,456.7804906478562,483.5577420842894,V1,RL
81164,197.59721287558187,483.5577420842894,RL,RL
81165,198.93774620994233,483.5577420842894,V1,RL
81166,410.9603185058495,483.5577420842894,RL,RL
81167,410.9603185058495,483.5577420842894,RL,RL
81168,419.5754461302482,483.5577420842894,RL,RL
81169,192.6555644058055,483.5577420842894,RL,RL
81170,162.4114790753951,483.5577420842894,RL,RL
81171,162.4114790753951,483.5577420842894,RL,RL
81172,299.1153880881591,483.5577420842894,RL,RL
81173,444.3435009370563,483.5577420842894,RL,RL
81174,136.92704455272695,483.5577420842894,RL,RL
81175,136.92704455272695,483.5577420842894,RL,RL
81176,136.92704455272695,483.5577420842894,RL,RL
81177,330.242009182372,483.5577420842894,AL,RL
81178,226.95726539431158,483.5577420842894,RL,RL
81179,186.09301477107704,483.5577420842894,RL,RL
81180,186.09301477107704,483.5577420842894,RL,RL
81181,175.03063359293407,483.5577420842894,AL,RL
81182,167.42329749351177,483.5577420842894,RL,RL
81183,233.51816894914634,483.5577420842894,RL,RL
81184,233.51816894914634,483.5577420842894,RL,RL
81185,198.38402458183253,483.5577420842894,RL,RL
81186,170.3364123930984,483.5577420842894,RL,RL
81187,248.26281926071744,483.5577420842894,RL,RL
81188,248.26281926071744,483.5577420842894,RL,RL
81189,136.49112440434092,483.5577420842894,RL,RL
81190,136.49112440434092,483.5577420842894,RL,RL
81191,197.23744802993076,483.5577420842894,RL,RL
81192,197.23744802993076,483.5577420842894,RL,RL
81193,197.23744802993076,483.5577420842894,AL,RL
81194,517.2634360665861,483.5577420842894,AL,RL
81195,119.23789259718556,483.5577420842894,RL,RL
81196,337.6821500202958,483.5577420842894,RL,RL
81197,337.6821500202958,483.5577420842894,AL,RL
81198,337.6821500202958,483.5577420842894,RL,RL
81199,337.6821500202958,483.5577420842894,AL,RL
81200,337.6821500202958,483.5577420842894,V1,RL
81201,337.6821500202958,483.5577420842894,RL,RL
81202,459.0389319859714,483.5577420842894,RL,RL
81203,186.55517709701724,483.5577420842894,RL,RL
81204,194.2911252602039,483.5577420842894,RL,RL
81205,194.2911252602039,483.5577420842894,RL,RL
81206,150.5589335756178,483.5577420842894,RL,RL
81207,198.3557008167032,483.5577420842894,RL,RL
81208,198.3557008167032,483.5577420842894,AL,RL
81209,141.4195921198596,483.5577420842894,RL,RL
81210,141.4195921198596,483.5577420842894,RL,RL
81211,252.34531327818877,483.5577420842894,AL,RL
81212,202.10236087122553,483.5577420842894,RL,RL
81213,449.38786306384225,483.5577420842894,RL,RL
81214,121.85624254552857,483.5577420842894,V1,RL
81215,287.4713943907395,483.5577420842894,RL,RL
81216,287.4713943907395,483.5577420842894,V1,RL
81217,101.31518851523009,483.5577420842894,RL,RL
81218,169.59396501880332,483.5577420842894,AL,RL
81219,188.3176997213355,483.5577420842894,V1,RL
81220,188.3176997213355,483.5577420842894,V1,RL
81221,118.26489878059749,483.5577420842894,RL,RL
81222,118.26489878059749,483.5577420842894,RL,RL
81223,118.26489878059749,483.5577420842894,RL,RL
81224,118.26489878059749,483.5577420842894,RL,RL
81225,152.3643447571663,483.5577420842894,RL,RL
81226,374.39095859389886,483.5577420842894,RL,RL
81227,457.66753230412115,483.5577420842894,RL,RL
81228,415.40985976502225,483.5577420842894,V1,RL
81229,329.4361803994843,483.5577420842894,RL,RL
81230,133.80771779320116,483.5577420842894,V1,RL
81231,133.80771779320116,483.5577420842894,V1,RL
81232,236.67076087394537,483.5577420842894,RL,RL
81233,253.2218918084192,483.5577420842894,V1,RL
81234,218.62100591890717,483.5577420842894,V1,RL
81235,429.58604808377595,483.5577420842894,RL,RL
81236,261.95060254923317,483.5577420842894,V1,RL
81237,260.60989627598525,483.5577420842894,V1,RL
81238,195.96070085730258,483.5577420842894,V1,RL
81239,402.3295831885869,483.5577420842894,RL,RL
81240,334.66082891211954,483.5577420842894,RL,RL
81241,334.66082891211954,483.5577420842894,V1,RL
81242,307.285983791692,483.5577420842894,RL,RL
81243,166.63194861351275,483.5577420842894,V1,RL
81244,166.63194861351275,483.5577420842894,V1,RL
81245,329.9792956637266,483.5577420842894,V1,RL
81246,446.33425818207155,483.5577420842894,V1,RL
81247,506.44058920878877,483.5577420842894,V1,RL
81248,256.9947080977959,483.5577420842894,RL,RL
81249,101.48937706339365,483.5577420842894,RL,RL
81250,192.40895138283895,483.5577420842894,AL,RL
81251,192.40895138283895,483.5577420842894,RL,RL
81252,323.84092938982235,483.5577420842894,AL,RL
81253,131.6961825586517,483.5577420842894,RL,RL
81254,131.6961825586517,483.5577420842894,V1,RL
81255,131.6961825586517,483.5577420842894,V1,RL
